frame_id,time,u,v,X,Y,Z,A,B,C
105,14.099567890167236,540.4601,409.6959,-250.683,-503.507,519.4499,-16.2234,86.0127,112.6723
106,14.232528924942017,539.5321,403.3097,-247.7564,-503.115,510.7623,-16.0473,86.0391,112.8992
107,14.367746114730835,539.1307,396.43,-244.5261,-502.4806,501.8009,-15.8496,86.0838,113.1278
108,14.499537944793701,538.2324,389.8558,-241.4793,-501.7036,493.7303,-15.659,86.1423,113.3385
109,14.63591194152832,537.7249,383.5991,-238.3316,-500.6851,485.7253,-15.4518,86.218,113.5548
110,14.77207088470459,537.8622,378.2742,-235.175,-499.5686,478.0225,-15.2501,86.3065,113.7643
111,14.904134035110474,538.1635,373.4462,-232.1594,-498.3003,470.7188,-15.0401,86.405,113.9611
112,15.039520978927612,538.5744,368.8613,-229.0846,-496.9176,463.7619,-14.8253,86.516,114.1638
113,15.17179799079895,538.944,365.4211,-226.1671,-495.5001,457.4748,-14.6128,86.6337,114.3555
114,15.307667970657349,539.7173,361.0366,-223.047,-493.888,450.7905,-14.3789,86.7605,114.5455
115,15.44400405883789,540.5897,358.3593,-220.161,-492.2419,444.9614,-14.1537,86.896,114.7334
116,15.575687885284424,541.2445,355.4188,-217.3289,-490.6033,439.4471,-13.9199,87.0338,114.9138
117,15.711570024490356,542.3922,352.7526,-214.4808,-488.856,434.0132,-13.6994,87.1807,115.0764
118,15.843547105789185,543.6207,350.5067,-211.8716,-487.1642,429.1177,-13.517,87.3299,115.1976
119,15.979805946350098,544.85,348.9568,-209.1325,-485.4354,424.438,-13.3792,87.4973,115.2668
120,16.111872911453247,546.7129,348.2457,-206.4529,-483.7559,420.0522,-13.3172,87.6752,115.2549
121,16.248482942581177,549.676,346.6488,-203.8948,-482.134,416.2069,-13.3634,87.8607,115.1325
122,16.3796169757843,550.3157,346.7643,-201.3109,-480.5245,412.645,-13.5553,88.0592,114.862
123,16.51804494857788,551.1949,347.9864,-198.7822,-478.9725,409.3445,-13.9792,88.2761,114.3318
124,16.653076887130737,553.7854,348.259,-196.3578,-477.5506,406.5601,-14.7468,88.5102,113.4475
125,16.78387999534607,554.8049,350.188,-193.9186,-476.2258,404.0053,-16.0962,88.7553,111.9956
126,16.932723999023438,556.0793,352.7237,-191.3287,-474.9131,401.6876,-18.909,89.049,108.8644
127,17.052557945251465,557.6263,355.5505,-189.2754,-473.9519,400.1346,-23.4893,89.2945,103.7805
128,17.189001083374023,558.0156,358.847,-186.9502,-472.9761,398.743,-35.9377,89.5717,87.9753
