frame_id,time,u,v,X,Y,Z,A,B,C
102,13.82883596420288,491.9935,512.8579,431.388,125.09,614.4117,-56.0682,88.9101,-54.9263
103,13.964478015899658,490.2247,511.2834,431.4792,124.1979,613.3788,-56.0542,88.8755,-54.8858
104,14.096883058547974,489.3254,509.5225,431.5703,123.2811,612.3319,-56.0465,88.8422,-54.8528
105,14.232898950576782,487.679,507.5174,431.6662,122.3742,611.2211,-56.0432,88.8089,-54.8241
106,14.364476919174194,486.1082,505.0335,431.7567,121.4805,610.0553,-56.0427,88.7784,-54.7996
107,14.50056004524231,485.0867,502.7597,431.8519,120.5393,608.8229,-56.0439,88.748,-54.7773
108,14.632364988327026,483.8019,500.1385,431.9477,119.5468,607.5331,-56.0454,88.7202,-54.757
109,14.768383026123047,482.148,497.56,432.0334,118.6314,606.1953,-56.0465,88.6913,-54.7373
110,14.90432596206665,480.934,494.7059,432.1217,117.6359,604.7763,-56.0461,88.6659,-54.7171
111,15.036262035369873,479.3583,492.4423,432.2001,116.6868,603.382,-56.0436,88.6425,-54.6982
112,15.172075033187866,478.4114,489.5354,432.2759,115.6853,601.833,-56.0385,88.62,-54.6781
113,15.304428100585938,476.5046,486.3085,432.3432,114.6889,600.3491,-56.0308,88.6005,-54.6574
114,15.440104961395264,475.4904,483.2755,432.4035,113.6541,598.6984,-56.0201,88.5821,-54.6368
115,15.572118043899536,474.1275,479.8624,432.4546,112.5748,597.053,-56.0063,88.5663,-54.6157
116,15.70802903175354,473.01,476.656,432.4926,111.5085,595.3678,-55.9908,88.5525,-54.5956
117,15.84447193145752,471.5194,473.4027,432.5171,110.4345,593.6303,-55.9736,88.5419,-54.5772
118,15.975733041763306,470.5889,469.4809,432.5283,109.3105,591.884,-55.9551,88.5337,-54.5606
119,16.11178493499756,469.078,466.0467,432.5247,108.1849,590.0187,-55.9337,88.5286,-54.5452
120,16.2446551322937,467.6215,461.4766,432.5029,106.9872,588.0796,-55.911,88.5273,-54.5328
121,16.380052089691162,466.8451,457.2631,432.4605,105.6892,586.036,-55.8852,88.5295,-54.5221
122,16.51362705230713,466.0537,453.0386,432.4062,104.6005,584.2679,-55.861,88.5355,-54.5139
123,16.648563146591187,465.0263,449.3537,432.3403,103.5233,582.4878,-55.8365,88.5443,-54.5085
124,16.783791065216064,464.4368,445.8405,432.2479,102.3745,580.6243,-55.8086,88.5576,-54.5047
125,16.915728092193604,463.7679,442.1194,432.1582,101.3256,578.8489,-55.782,88.5729,-54.503
126,17.051795959472656,463.0253,437.7214,432.0451,100.3453,577.1789,-55.7515,88.5916,-54.4997
127,17.183563947677612,463.0422,433.7394,431.9273,99.3295,575.5894,-55.7147,88.6122,-54.4892
128,17.319826126098633,462.8536,430.3267,431.8032,98.4103,574.0978,-55.6612,88.6357,-54.4653
129,17.451619148254395,462.8256,427.0293,431.676,97.5056,572.6038,-55.593,88.6603,-54.4255
130,17.587543964385986,462.0688,424.0005,431.5412,96.5883,571.1321,-55.4947,88.6898,-54.3609
131,17.72391700744629,462.1023,420.8194,431.4041,95.7247,569.7718,-55.374,88.7208,-54.2739
132,17.855878114700317,462.1302,417.7561,431.2712,94.9031,568.4834,-55.2319,88.7523,-54.1619
133,17.99157404899597,462.7493,414.7526,431.1264,94.0255,567.1923,-55.0398,88.7885,-54.0068
134,18.123372077941895,462.8719,411.7403,430.9951,93.2462,566.0615,-54.8247,88.8243,-53.8216
135,18.259392023086548,463.2999,408.9389,430.8629,92.4633,564.9353,-54.5622,88.863,-53.5972
136,18.39144492149353,463.3486,406.6897,430.7303,91.6755,563.8954,-54.263,88.9027,-53.3258
137,18.527410984039307,463.3942,404.4797,430.609,90.9301,562.9334,-53.9029,88.9433,-53.0019
138,18.663268089294434,463.7574,402.0136,430.4846,90.1804,562.0205,-53.4768,88.987,-52.6134
139,18.795444011688232,464.1613,400.001,430.3711,89.4613,561.178,-53.0102,89.0295,-52.1762
140,18.931246995925903,464.8819,397.785,430.2576,88.724,560.3777,-52.446,89.0744,-51.6495
141,19.06299114227295,465.1767,396.0898,430.1591,88.0501,559.6886,-51.8355,89.1184,-51.0488
142,19.19920301437378,465.4258,394.3239,430.0605,87.335,559.0083,-51.0791,89.166,-50.319
143,19.331509113311768,465.9847,392.5932,429.9778,86.6949,558.4391,-50.2608,89.2092,-49.549
144,19.46700096130371,466.6371,391.1161,429.8985,86.0184,557.907,-49.3113,89.2544,-48.6229
145,19.603228092193604,467.0075,390.0664,429.8271,85.3625,557.4339,-48.1894,89.3004,-47.4954
146,19.73517608642578,467.8573,388.595,429.7656,84.7493,557.0357,-46.9657,89.3438,-46.2723
147,19.87075710296631,467.8054,387.6566,429.7107,84.1139,556.6784,-45.4477,89.3899,-44.7953
148,20.00294303894043,468.1755,386.9792,429.6655,83.505,556.3783,-43.7943,89.4332,-43.099
149,20.139116048812866,468.5713,386.2706,429.6265,82.873,556.1247,-41.6773,89.4759,-41.0321
150,20.270803928375244,469.5821,385.8363,429.5986,82.2743,555.9398,-39.3789,89.518,-38.6457
151,20.40693211555481,470.3581,384.2197,429.5753,81.6391,555.7929,-36.4667,89.5605,-35.6826
152,20.542927980422974,470.2595,383.4829,429.5624,81.0572,555.7026,-32.9444,89.5997,-32.118
153,20.674901962280273,470.6932,383.1423,429.5569,80.4619,555.6613,-28.7656,89.6367,-27.8215
154,20.810909032821655,470.6476,382.5138,429.5598,79.8388,555.6721,-23.547,89.6725,-22.4792
155,20.942898988723755,471.3766,382.5007,429.5703,79.2709,555.731,-17.5656,89.7019,-16.2184
156,21.07872200012207,472.1619,382.2903,429.5902,78.6256,555.8508,-9.4861,89.729,-8.5315
157,21.210652112960815,472.5755,382.218,429.6161,78.0623,556.0096,-0.9857,89.748,0.4457
158,21.34659194946289,472.9112,382.3134,429.6517,77.4416,556.2263,9.1691,89.7606,10.7468
159,21.482728958129883,472.8734,382.8041,429.6913,76.8669,556.4841,19.372,89.7647,21.2343
160,21.614299058914185,473.3979,382.7165,429.744,76.2324,556.8122,30.2819,89.7606,31.5265
161,21.75105094909668,473.5667,383.1568,429.8031,75.6049,557.1966,40.261,89.7485,41.2839
162,21.88257598876953,474.0798,383.7351,429.8646,75.0142,557.606,48.641,89.7304,49.3532
163,22.018451929092407,474.1086,384.0958,429.9333,74.418,558.0726,55.5341,89.7084,56.3576
164,22.15039896965027,474.4246,384.876,430.0089,73.8063,558.5877,61.197,89.6837,61.7565
165,22.2863290309906,474.3536,386.1978,430.0871,73.1988,559.1528,65.9634,89.6557,66.4148
166,22.422335147857666,474.0842,387.657,430.1753,72.5687,559.7859,69.8554,89.6274,70.1459
167,22.554322957992554,474.2929,388.8448,430.2601,71.9931,560.4074,72.8552,89.5991,73.1198
168,22.690321922302246,474.8079,390.1107,430.3552,71.3684,561.1319,75.4912,89.57,75.6783
169,22.822307109832764,474.916,391.3073,430.4499,70.7778,561.8478,77.5513,89.5424,77.6713
170,22.958208084106445,475.2519,392.6339,430.5517,70.1399,562.6647,79.3619,89.5152,79.3773
171,23.090122938156128,475.2034,394.0696,430.6466,69.5556,563.458,80.8096,89.489,80.7714
172,23.226104021072388,475.4841,396.0278,430.7423,68.9583,564.2946,82.0236,89.4639,81.9609
173,23.362098932266235,475.0062,398.0853,430.846,68.3363,565.2069,83.1072,89.4385,82.9889
174,23.49447011947632,475.5603,399.3745,430.9471,67.7262,566.1365,83.9598,89.4157,83.8058
